Application ID,Campus Applied,Course,Exam Venue,Date,Time,,
37493060,MAIN,BSIT-DRAFT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
10614744,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
28317347,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
52360314,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
65959473,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
26884170,CALAPE,BSCS,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
85280034,CALAPE,BSCS,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
56300140,CALAPE,BSCS,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
13098798,CALAPE,BSCS,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
80548328,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
81519894,CLARIN,BSED-MATH,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
91997315,CALAPE,BSED-ENGLISH,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
22961696,CALAPE,BSED-ENGLISH,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
45764108,CALAPE,BSED-ENGLISH,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
11581633,CALAPE,BSED-ENGLISH,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
68035873,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
70709516,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
53948838,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
16273322,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
28822229,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
83686227,MAIN,BSCE,Bohol Island State University - CALAPE Campus,,,,
79592039,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
43361514,MAIN,BSCE,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
96172141,MAIN,BSCE,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
31603889,MAIN,BSCE,Bohol Island State University - CLARIN Campus,,,,
77123083,MAIN,BSCE,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
44274631,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
79938614,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
70341405,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
37641578,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
34453200,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
25147548,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
33342790,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
57517257,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
42286417,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
18270902,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
59386466,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
97980484,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
18187877,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
22173675,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
11607471,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
13638597,CALAPE,BSFISHERIES,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
23414582,MAIN,BSCE,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
40076736,MAIN,BSCE,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
95514744,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
70731385,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
53471408,CALAPE,MIDWIFERY,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
74747840,CALAPE,MIDWIFERY,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
73493781,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
27314108,CALAPE,MIDWIFERY,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
76492815,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
36679053,CALAPE,MIDWIFERY,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",8:30 am -11:30 am,,
20055864,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
10606188,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
45090262,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
89220881,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
15835524,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
39696611,CALAPE,MIDWIFERY,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
15923869,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
70894960,CALAPE,MIDWIFERY,Bohol Island State University - CANDIJAY Campus,"Feb 12, 2025",1:30 pm - 4:30 pm,,
56975652,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
14842742,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
34767258,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
80157174,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
97126813,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
67242221,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",8:30 am -11:30 am,,
78571822,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
43218552,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
54502699,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
64991650,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
78584265,CALAPE,MIDWIFERY,Bohol Island State University - BILAR Campus,"Jan 25, 2025",1:30 pm - 4:30 pm,,
44437451,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
67687649,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
59256793,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
64940415,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
71537919,CALAPE,MIDWIFERY,Bohol Island State University - BILAR Campus,"Jan 25, 2025",1:30 pm - 4:30 pm,,
22476087,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
79070808,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
20990455,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
42008565,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
33061435,CALAPE,MIDWIFERY,Bohol Island State University - BILAR Campus,"Jan 25, 2025",1:30 pm - 4:30 pm,,
34792626,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
75863875,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
18520988,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
56634442,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
67669487,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
66671769,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
55744703,CALAPE,MIDWIFERY,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
62097000,CALAPE,MIDWIFERY,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
21603997,CALAPE,MIDWIFERY,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
76122862,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
79205429,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
90876426,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
64588039,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
10180564,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
62110769,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
41139601,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
90325506,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Jan 22, 2025",1:30 pm - 4:30 pm,,
95027700,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
70644592,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
10738242,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
26715317,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
90483036,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
98282714,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
73211331,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
57551065,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 18, 2025",1:30 pm - 4:30 pm,,
33922695,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
71441279,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
15292941,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
88346957,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
87486184,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
20461507,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
69799582,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Jan 25, 2025",8:30 am -11:30 am,,
75544060,MAIN,BSIT-AUTO,Bohol Island State University - BILAR Campus,,,,
39820934,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
22431824,MAIN,BSIT-AUTO,Bohol Island State University - CALAPE Campus,,,,
81431942,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
74643911,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
59292231,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
72136728,MAIN,BSIT-AUTO,Bohol Island State University - CLARIN Campus,,,,
96713454,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
72465365,MAIN,BSIT-AUTO,Bohol Island State University - BILAR Campus,,,,
42755409,MAIN,BSIT-AUTO,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
20386168,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
65946297,MAIN,BSIT-AUTO,Bohol Island State University - BILAR Campus,,,,
78650957,MAIN,BSIT-CIVIL,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",8:30 am -11:30 am,,
44921454,MAIN,BSIT-MECH,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
22107336,MAIN,BSIT-MECH,Bohol Island State University - BINGAG-DAUIS Campus,,,,
26130043,MAIN,DIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
31722292,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
68152789,MAIN,BSELECT,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
42533914,MAIN,BSELECT,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
97732670,MAIN,BSELECT,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
71816609,MAIN,BSELECT,Bohol Island State University - BILAR Campus,,,,
47329799,MAIN,BSELECT,Bohol Island State University - BILAR Campus,,,,
71755910,MAIN,BSELECT,Bohol Island State University - CANDIJAY Campus,"Mar 20, 2025",8:30 am -11:30 am,,
21942373,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
75937633,BALILIHAN,BSCS,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
57897294,BALILIHAN,BSCS,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
57357831,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
30403709,BALILIHAN,BSCS,Bohol Island State University - BINGAG-DAUIS Campus,,,,
44506163,BALILIHAN,BSCS,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
79029023,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
68622292,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
64272935,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
53419255,BALILIHAN,BSIT,Bohol Island State University - CANDIJAY Campus,"Feb 12, 2025",1:30 pm - 4:30 pm,,
44709278,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
14886686,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
99391839,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
74003226,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
40374504,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
94846950,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
68942138,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
51956051,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
38430803,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
12825424,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
62268024,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
50497511,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
96231108,BALILIHAN,BSCS,Bohol Island State University - BILAR Campus,"Jan 25, 2025",1:30 pm - 4:30 pm,,
82619852,BALILIHAN,BSIT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
22358437,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
41614764,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
16625138,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
23010995,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
31396925,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
34502721,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
90833054,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
51987349,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
94720609,CANDIJAY,BSMB,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
26199775,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
52376585,MAIN,BTLEd-HE,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
59957565,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
29601743,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
24537896,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
98138600,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
15115553,MAIN,BTLEd-IA,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
14877394,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
88603462,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
18822921,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
53167034,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
24806881,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
33164620,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
63962862,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
84764869,MAIN,BTVTEd-BCW,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
48069966,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
31821590,CANDIJAY,BSMB,Bohol Island State University - CANDIJAY Campus,"Jan 22, 2025",8:30 am -11:30 am,,
90665574,MAIN,BTVTEd-FSM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
82883764,BALILIHAN,BSIT,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
46161473,MAIN,BTVTEd-FSM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
26304431,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",8:30 am -11:30 am,,
61386445,MAIN,BPED,Bohol Island State University - CALAPE Campus,,,,
75403601,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
37486949,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
41367489,MAIN,BPED,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
60234954,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
11235762,MAIN,BPED,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
17923989,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
39809746,MAIN,BPED,Bohol Island State University - CALAPE Campus,,,,
30171304,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
55711394,MAIN,BPED,Bohol Island State University - BILAR Campus,,,,
15494180,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
59393269,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
20532429,MAIN,BSED-MATH,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 22, 2025",8:30 am -11:30 am,,
73494488,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",8:30 am -11:30 am,,
73874264,MAIN,BSED-MATH,Bohol Island State University - CALAPE Campus,,,,
27581105,MAIN,BTVTEd-FSM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
88542499,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",8:30 am -11:30 am,,
